sale_date,product_id,store_id,region,real_manager_name,manager_key,manager_masked,qty_sold,qty_ordered,projected_inventory_on_hand,inventory_health_status
2025-12-22,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,91,0,1326,Healthy
2025-12-23,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,90,0,1236,Healthy
2025-12-24,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,58,0,1178,Healthy
2025-12-25,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,65,0,1113,Healthy
2025-12-26,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,75,0,1038,Healthy
2025-12-27,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,57,0,981,Healthy
2025-12-28,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,74,0,907,Healthy
2025-12-29,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,70,0,837,Healthy
2025-12-30,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,89,0,748,Healthy
2025-12-31,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,66,200,882,Healthy
2026-01-01,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,65,0,817,Healthy
2026-01-02,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,70,0,747,Healthy
2026-01-03,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,83,0,664,Healthy
2026-01-04,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,81,0,583,Healthy
2026-01-05,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,90,0,493,Healthy
2026-01-06,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,86,200,607,Healthy
2026-01-07,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,61,0,546,Healthy
2026-01-08,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,59,0,487,Healthy
2026-01-09,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,60,0,427,Healthy
2026-01-10,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,66,0,361,Healthy
2026-01-11,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,79,0,282,Healthy
2026-01-12,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,76,0,206,Healthy
2026-01-13,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,88,0,118,Healthy
2026-01-14,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,55,0,63,Healthy
2026-01-15,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,65,0,-2,Stockout
2026-01-16,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,66,0,-68,Stockout
2026-01-17,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,78,0,-146,Stockout
2026-01-18,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,55,0,-201,Stockout
2026-01-19,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,59,0,-260,Stockout
2026-01-20,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,60,0,-320,Stockout
2026-01-21,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,37,0,-357,Stockout
2026-01-22,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,52,0,-409,Stockout
2026-01-23,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,47,0,-456,Stockout
2026-01-24,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,58,0,-514,Stockout
2026-01-25,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,58,0,-572,Stockout
2026-01-26,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,62,0,-634,Stockout
2026-01-27,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,60,0,-694,Stockout
2026-01-28,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,47,0,-741,Stockout
2026-01-29,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,54,500,-295,Stockout
2026-01-30,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,51,0,-346,Stockout
2026-01-31,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,47,0,-393,Stockout
2026-02-01,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,48,0,-441,Stockout
2026-02-02,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,57,0,-498,Stockout
2026-02-03,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,46,0,-544,Stockout
2026-02-04,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,45,0,-589,Stockout
2026-02-05,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,52,0,-641,Stockout
2026-02-06,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,49,0,-690,Stockout
2026-02-07,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,72,0,-762,Stockout
2026-02-08,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,59,0,-821,Stockout
2026-02-09,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,56,0,-877,Stockout
2026-02-10,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,61,0,-938,Stockout
2026-02-11,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,51,1000,11,Healthy
2026-02-12,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,37,0,-26,Stockout
2026-02-13,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,39,0,-65,Stockout
2026-02-14,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,56,0,-121,Stockout
2026-02-15,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,56,0,-177,Stockout
2026-02-16,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,54,0,-231,Stockout
2026-02-17,6,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,57,0,-288,Stockout
2025-12-20,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,52,0,2446,Healthy
2025-12-21,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,80,200,2566,Healthy
2025-12-22,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,58,0,2508,Healthy
2025-12-23,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,79,0,2429,Healthy
2025-12-24,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,54,0,2375,Healthy
2025-12-25,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,58,0,2317,Healthy
2025-12-26,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,66,0,2251,Healthy
2025-12-27,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,60,0,2191,Healthy
2025-12-28,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,56,0,2135,Healthy
2025-12-29,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,56,0,2079,Healthy
2025-12-30,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,62,0,2017,Healthy
2025-12-31,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,57,0,1960,Healthy
2026-01-01,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,64,0,1896,Healthy
2026-01-02,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,58,0,1838,Healthy
2026-01-03,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,69,0,1769,Healthy
2026-01-04,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,58,0,1711,Healthy
2026-01-05,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,62,0,1649,Healthy
2026-01-06,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,81,0,1568,Healthy
2026-01-07,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,41,0,1527,Healthy
2026-01-08,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,62,0,1465,Healthy
2026-01-09,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,71,500,1894,Healthy
2026-01-10,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,59,0,1835,Healthy
2026-01-11,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,68,0,1767,Healthy
2026-01-12,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,73,0,1694,Healthy
2026-01-13,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,81,0,1613,Healthy
2026-01-14,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,50,0,1563,Healthy
2026-01-15,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,53,0,1510,Healthy
2026-01-16,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,61,0,1449,Healthy
2026-01-17,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,61,500,1888,Healthy
2026-01-18,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,54,0,1834,Healthy
2026-01-19,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,40,0,1794,Healthy
2026-01-20,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,46,0,1748,Healthy
2026-01-21,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,41,0,1707,Healthy
2026-01-22,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,35,0,1672,Healthy
2026-01-23,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,43,0,1629,Healthy
2026-01-24,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,43,0,1586,Healthy
2026-01-25,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,55,0,1531,Healthy
2026-01-26,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,59,0,1472,Healthy
2026-01-27,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,50,0,1422,Healthy
2026-01-28,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,39,0,1383,Healthy
2026-01-29,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,34,0,1349,Healthy
2026-01-30,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,36,0,1313,Healthy
2026-01-31,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,51,0,1262,Healthy
2026-02-01,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,34,0,1228,Healthy
2026-02-02,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,47,100,1281,Healthy
2026-02-03,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,49,0,1232,Healthy
2026-02-04,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,27,0,1205,Healthy
2026-02-05,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,44,0,1161,Healthy
2026-02-06,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,37,0,1124,Healthy
2026-02-07,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,55,0,1069,Healthy
2026-02-08,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,39,0,1030,Healthy
2026-02-09,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,53,0,977,Healthy
2026-02-10,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,45,0,932,Healthy
2026-02-11,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,27,0,905,Healthy
2026-02-12,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,51,0,854,Healthy
2026-02-13,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,45,0,809,Healthy
2026-02-14,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,36,0,773,Healthy
2026-02-15,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,57,0,716,Healthy
2026-02-16,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,60,0,656,Healthy
2026-02-17,7,1,North,John Snow,9e08f9b23e6eff411baf24d76a050317,J***,55,0,601,Healthy
2025-12-20,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,56,0,1012,Healthy
2025-12-21,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,69,0,943,Healthy
2025-12-22,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,59,0,884,Healthy
2025-12-23,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,79,0,805,Healthy
2025-12-24,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,48,0,757,Healthy
2025-12-25,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,59,0,698,Healthy
2025-12-26,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,57,0,641,Healthy
2025-12-27,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,47,0,594,Healthy
2025-12-28,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,68,0,526,Healthy
2025-12-29,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,66,100,560,Healthy
2025-12-30,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,56,0,504,Healthy
2025-12-31,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,46,0,458,Healthy
2026-01-01,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,65,0,393,Healthy
2026-01-02,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,56,0,337,Healthy
2026-01-03,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,73,1000,1264,Healthy
2026-01-04,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,75,0,1189,Healthy
2026-01-05,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,69,0,1120,Healthy
2026-01-06,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,84,0,1036,Healthy
2026-01-07,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,48,0,988,Healthy
2026-01-08,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,51,0,937,Healthy
2026-01-09,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,59,0,878,Healthy
2026-01-10,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,61,0,817,Healthy
2026-01-11,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,79,0,738,Healthy
2026-01-12,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,76,0,662,Healthy
2026-01-13,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,83,0,579,Healthy
2026-01-14,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,33,0,546,Healthy
2026-01-15,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,70,0,476,Healthy
2026-01-16,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,59,0,417,Healthy
2026-01-17,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,65,0,352,Healthy
2026-01-18,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,47,0,305,Healthy
2026-01-19,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,64,0,241,Healthy
2026-01-20,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,49,0,192,Healthy
2026-01-21,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,41,0,151,Healthy
2026-01-22,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,40,0,111,Healthy
2026-01-23,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,34,0,77,Healthy
2026-01-24,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,54,0,23,Healthy
2026-01-25,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,40,0,-17,Stockout
2026-01-26,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,55,500,428,Healthy
2026-01-27,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,58,0,370,Healthy
2026-01-28,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,43,0,327,Healthy
2026-01-29,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,31,0,296,Healthy
2026-01-30,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,39,0,257,Healthy
2026-01-31,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,33,0,224,Healthy
2026-02-01,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,53,0,171,Healthy
2026-02-02,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,49,0,122,Healthy
2026-02-03,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,55,0,67,Healthy
2026-02-04,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,50,0,17,Healthy
2026-02-05,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,40,0,-23,Stockout
2026-02-06,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,39,500,438,Healthy
2026-02-07,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,33,0,405,Healthy
2026-02-08,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,48,0,357,Healthy
2026-02-09,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,44,0,313,Healthy
2026-02-10,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,44,0,269,Healthy
2026-02-11,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,35,0,234,Healthy
2026-02-12,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,44,0,190,Healthy
2026-02-13,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,42,0,148,Healthy
2026-02-14,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,44,0,104,Healthy
2026-02-15,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,57,0,47,Healthy
2026-02-16,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,61,0,-14,Stockout
2026-02-17,8,7,West,Hannah Gavinson,4f111484ebbdc98faef41ecc0301affb,H***,55,0,-69,Stockout
2025-12-20,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,69,0,1074,Healthy
2025-12-21,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,65,0,1009,Healthy
2025-12-22,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,79,0,930,Healthy
2025-12-23,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,90,0,840,Healthy
2025-12-24,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,60,0,780,Healthy
2025-12-25,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,62,0,718,Healthy
2025-12-26,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,71,0,647,Healthy
2025-12-27,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,59,0,588,Healthy
2025-12-28,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,87,0,501,Healthy
2025-12-29,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,60,0,441,Healthy
2025-12-30,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,68,0,373,Healthy
2025-12-31,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,55,0,318,Healthy
2026-01-01,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,68,0,250,Healthy
2026-01-02,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,48,100,302,Healthy
2026-01-03,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,53,0,249,Healthy
2026-01-04,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,57,0,192,Healthy
2026-01-05,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,84,0,108,Healthy
2026-01-06,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,81,0,27,Healthy
2026-01-07,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,53,0,-26,Stockout
2026-01-08,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,55,0,-81,Stockout
2026-01-09,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,59,200,60,Healthy
2026-01-10,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,76,0,-16,Stockout
2026-01-11,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,64,0,-80,Stockout
2026-01-12,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,70,0,-150,Stockout
2026-01-13,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,69,0,-219,Stockout
2026-01-14,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,66,0,-285,Stockout
2026-01-15,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,73,0,-358,Stockout
2026-01-16,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,64,0,-422,Stockout
2026-01-17,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,58,0,-480,Stockout
2026-01-18,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,53,0,-533,Stockout
2026-01-19,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,49,0,-582,Stockout
2026-01-20,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,57,0,-639,Stockout
2026-01-21,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,38,0,-677,Stockout
2026-01-22,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,47,0,-724,Stockout
2026-01-23,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,43,0,-767,Stockout
2026-01-24,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,55,0,-822,Stockout
2026-01-25,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,51,0,-873,Stockout
2026-01-26,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,51,0,-924,Stockout
2026-01-27,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,59,0,-983,Stockout
2026-01-28,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,47,0,-1030,Stockout
2026-01-29,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,44,0,-1074,Stockout
2026-01-30,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,30,500,-604,Stockout
2026-01-31,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,44,0,-648,Stockout
2026-02-01,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,61,0,-709,Stockout
2026-02-02,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,52,0,-761,Stockout
2026-02-03,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,56,1000,183,Healthy
2026-02-04,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,35,0,148,Healthy
2026-02-05,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,43,0,105,Healthy
2026-02-06,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,43,0,62,Healthy
2026-02-07,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,34,0,28,Healthy
2026-02-08,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,51,0,-23,Stockout
2026-02-09,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,51,0,-74,Stockout
2026-02-10,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,53,0,-127,Stockout
2026-02-11,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,34,0,-161,Stockout
2026-02-12,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,49,0,-210,Stockout
2026-02-13,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,44,0,-254,Stockout
2026-02-14,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,39,1000,707,Healthy
2026-02-15,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,58,0,649,Healthy
2026-02-16,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,58,0,591,Healthy
2026-02-17,9,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,51,0,540,Healthy
2025-12-20,10,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,119,0,2067,Healthy
2025-12-21,10,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,123,0,1944,Healthy
2025-12-22,10,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,118,0,1826,Healthy
2025-12-23,10,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,124,0,1702,Healthy
2025-12-24,10,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,92,0,1610,Healthy
2025-12-25,10,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,105,0,1505,Healthy
2025-12-26,10,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,117,0,1388,Healthy
2025-12-27,10,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,127,0,1261,Healthy
2025-12-28,10,2,North,Tim White,6c8af06bd270072725071b751d13ccf1,T***,118,0,1143,Healthy
